record_id,material_key,material,condition,contamination,damage_level,weight_kg,matched_rule_id,matched_rule_name,recommendation,recovery_category,sustainability_score,reuse_score,recovery_score,circularity_level,assessment_status,requires_manual_review,estimated_co2_saved_kg,estimated_water_saved_liters,estimated_energy_saved_kwh,estimated_landfill_diverted_kg,dataset_type,dataset_purpose
TXT-02908,mixed_fabric,Mixed Fabric,good,high,minor,4.33,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,5,65,50,Low,Manual Review Required,True,2.17,346.4,4.33,1.3,Synthetic,Educational sustainability analytics
TXT-02909,rayon,Rayon,fair,low,moderate,42.76,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,277.94,72692.0,598.64,40.62,Synthetic,Educational sustainability analytics
TXT-02910,acrylic,Acrylic,poor,hazardous,minor,8.17,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.82,Synthetic,Educational sustainability analytics
TXT-02911,silk,Silk,poor,medium,none,0.87,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,33,90,75,Low,Manual Review Required,True,2.61,522.0,6.09,0.7,Synthetic,Educational sustainability analytics
TXT-02912,denim,Denim,fair,medium,minor,1.22,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,1.22,183.0,2.44,0.49,Synthetic,Educational sustainability analytics
TXT-02913,linen,Linen,good,high,moderate,3.99,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,2.0,319.2,3.99,1.2,Synthetic,Educational sustainability analytics
TXT-02914,silk,Silk,good,high,minor,12.96,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,12,90,50,Low,Manual Review Required,True,6.48,1036.8,12.96,3.89,Synthetic,Educational sustainability analytics
TXT-02915,acrylic,Acrylic,good,medium,minor,3.44,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,25,65,50,Low,Manual Review Required,True,3.44,516.0,6.88,1.38,Synthetic,Educational sustainability analytics
TXT-02916,linen,Linen,poor,high,moderate,14.52,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,7.26,1161.6,14.52,4.36,Synthetic,Educational sustainability analytics
TXT-02917,denim,Denim,poor,low,severe,48.92,RULE-012,Denim mechanical recycling,Mechanical Recycling,Recycling,40,90,75,Low,Completed,False,195.68,41582.0,440.28,41.58,Synthetic,Educational sustainability analytics
TXT-02918,linen,Linen,good,none,none,6.79,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,47.53,12901.0,108.64,6.79,Synthetic,Educational sustainability analytics
TXT-02919,rayon,Rayon,poor,medium,minor,5.17,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,23,65,75,Low,Manual Review Required,True,12.93,2585.0,31.02,3.62,Synthetic,Educational sustainability analytics
TXT-02920,polyester,Polyester,good,low,minor,12.4,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,86.8,23560.0,198.4,12.4,Synthetic,Educational sustainability analytics
TXT-02921,mixed_fabric,Mixed Fabric,excellent,high,severe,0.83,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,0.41,66.4,0.83,0.25,Synthetic,Educational sustainability analytics
TXT-02922,linen,Linen,fair,medium,moderate,1.68,RULE-008,Linen mechanical recycling,Mechanical Recycling,Recycling,41,90,75,Low,Completed,False,6.72,1428.0,15.12,1.43,Synthetic,Educational sustainability analytics
TXT-02923,polyester,Polyester,poor,low,moderate,9.1,RULE-013,Polyester chemical recycling,Chemical Recycling,Recycling,42,65,75,Low,Completed,False,31.85,6370.0,68.25,7.28,Synthetic,Educational sustainability analytics
TXT-02924,cotton,Cotton,excellent,medium,moderate,5.96,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,41,90,75,Low,Manual Review Required,True,17.88,3576.0,41.72,4.77,Synthetic,Educational sustainability analytics
TXT-02925,wool,Wool,good,none,moderate,3.66,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,23.79,6222.0,51.24,3.48,Synthetic,Educational sustainability analytics
TXT-02926,linen,Linen,fair,none,none,1.42,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,4.26,852.0,9.94,1.14,Synthetic,Educational sustainability analytics
TXT-02927,wool,Wool,good,high,moderate,27.51,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,13.76,2200.8,27.51,8.25,Synthetic,Educational sustainability analytics
TXT-02928,cotton,Cotton,excellent,high,moderate,0.95,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,10,90,50,Low,Manual Review Required,True,0.47,76.0,0.95,0.28,Synthetic,Educational sustainability analytics
TXT-02929,denim,Denim,excellent,none,moderate,13.2,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,39.6,7920.0,92.4,10.56,Synthetic,Educational sustainability analytics
TXT-02930,mixed_fabric,Mixed Fabric,good,low,moderate,4.38,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,41,65,65,Low,Manual Review Required,True,8.76,1752.0,21.9,2.85,Synthetic,Educational sustainability analytics
TXT-02931,rayon,Rayon,excellent,low,none,9.01,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,79,65,95,Medium,Completed,False,72.08,19822.0,162.18,9.01,Synthetic,Educational sustainability analytics
TXT-02932,cotton,Cotton,poor,medium,moderate,0.62,RULE-007,Cotton mechanical recycling,Mechanical Recycling,Recycling,33,90,75,Low,Completed,False,2.48,527.0,5.58,0.53,Synthetic,Educational sustainability analytics
TXT-02933,silk,Silk,fair,medium,none,25.07,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,30,90,50,Low,Manual Review Required,True,25.07,3760.5,50.14,10.03,Synthetic,Educational sustainability analytics
TXT-02934,mixed_fabric,Mixed Fabric,good,none,moderate,13.48,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,26.96,5392.0,67.4,8.76,Synthetic,Educational sustainability analytics
TXT-02935,polyester,Polyester,excellent,none,severe,6.54,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,62,65,75,Medium,Completed,False,19.62,3924.0,45.78,5.23,Synthetic,Educational sustainability analytics
TXT-02936,acrylic,Acrylic,fair,hazardous,minor,4.64,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.46,Synthetic,Educational sustainability analytics
TXT-02937,mixed_fabric,Mixed Fabric,poor,hazardous,severe,9.31,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.93,Synthetic,Educational sustainability analytics
TXT-02938,wool,Wool,poor,low,moderate,5.73,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,48,90,75,Low,Completed,False,17.19,3438.0,40.11,4.58,Synthetic,Educational sustainability analytics
TXT-02939,mixed_fabric,Mixed Fabric,good,none,minor,6.23,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,57,65,65,Medium,Manual Review Required,True,12.46,2492.0,31.15,4.05,Synthetic,Educational sustainability analytics
TXT-02940,rayon,Rayon,fair,low,moderate,6.54,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,42.51,11118.0,91.56,6.21,Synthetic,Educational sustainability analytics
TXT-02941,acrylic,Acrylic,excellent,low,moderate,0.85,,,Manual Review,Unknown,30,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-02942,silk,Silk,poor,low,moderate,13.37,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,38,90,75,Low,Manual Review Required,True,40.11,8022.0,93.59,10.7,Synthetic,Educational sustainability analytics
TXT-02943,silk,Silk,fair,low,minor,14.46,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,64,90,80,Medium,Completed,False,79.53,18798.0,173.52,13.01,Synthetic,Educational sustainability analytics
TXT-02944,denim,Denim,poor,none,minor,11.43,RULE-011,Denim upcycling,Upcycling,Upcycling,66,90,80,Medium,Completed,False,62.86,14859.0,137.16,10.29,Synthetic,Educational sustainability analytics
TXT-02945,wool,Wool,good,none,none,0.36,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,2.52,684.0,5.76,0.36,Synthetic,Educational sustainability analytics
TXT-02946,rayon,Rayon,good,low,minor,2.92,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,20.44,5548.0,46.72,2.92,Synthetic,Educational sustainability analytics
TXT-02947,polyester,Polyester,good,none,moderate,9.99,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,64.94,16983.0,139.86,9.49,Synthetic,Educational sustainability analytics
TXT-02948,mixed_fabric,Mixed Fabric,fair,none,moderate,12.87,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,45,65,65,Low,Manual Review Required,True,25.74,5148.0,64.35,8.37,Synthetic,Educational sustainability analytics
TXT-02949,polyester,Polyester,excellent,medium,moderate,13.41,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,35,65,75,Low,Manual Review Required,True,40.23,8046.0,93.87,10.73,Synthetic,Educational sustainability analytics
TXT-02950,cotton,Cotton,good,none,moderate,13.72,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,89.18,23324.0,192.08,13.03,Synthetic,Educational sustainability analytics
TXT-02951,acrylic,Acrylic,good,none,severe,5.88,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,65,75,Medium,Completed,False,17.64,3528.0,41.16,4.7,Synthetic,Educational sustainability analytics
TXT-02952,rayon,Rayon,good,none,severe,10.24,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,65,75,Medium,Completed,False,30.72,6144.0,71.68,8.19,Synthetic,Educational sustainability analytics
TXT-02953,rayon,Rayon,good,high,moderate,8.24,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,4.12,659.2,8.24,2.47,Synthetic,Educational sustainability analytics
TXT-02954,denim,Denim,poor,high,none,8.99,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,2,90,50,Low,Manual Review Required,True,4.5,719.2,8.99,2.7,Synthetic,Educational sustainability analytics
TXT-02955,nylon,Nylon,good,low,minor,6.4,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,44.8,12160.0,102.4,6.4,Synthetic,Educational sustainability analytics
TXT-02956,wool,Wool,fair,high,none,7.91,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,10,90,50,Low,Manual Review Required,True,3.96,632.8,7.91,2.37,Synthetic,Educational sustainability analytics
TXT-02957,polyester,Polyester,good,hazardous,severe,2.07,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.21,Synthetic,Educational sustainability analytics
TXT-02958,rayon,Rayon,excellent,medium,severe,11.33,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,37,65,75,Low,Completed,False,33.99,6798.0,79.31,9.06,Synthetic,Educational sustainability analytics
TXT-02959,cotton,Cotton,good,low,severe,11.97,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,54,90,75,Low,Completed,False,35.91,7182.0,83.79,9.58,Synthetic,Educational sustainability analytics
TXT-02960,wool,Wool,excellent,high,moderate,8.68,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,10,90,50,Low,Manual Review Required,True,4.34,694.4,8.68,2.6,Synthetic,Educational sustainability analytics
TXT-02961,rayon,Rayon,fair,medium,moderate,11.64,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,24,65,75,Low,Manual Review Required,True,29.1,5820.0,69.84,8.15,Synthetic,Educational sustainability analytics
TXT-02962,acrylic,Acrylic,good,low,minor,11.01,RULE-005,Good condition donation,Donation,Reuse,70,65,95,Medium,Completed,False,77.07,20919.0,176.16,11.01,Synthetic,Educational sustainability analytics
TXT-02963,denim,Denim,fair,low,severe,10.42,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,48,90,75,Low,Completed,False,31.26,6252.0,72.94,8.34,Synthetic,Educational sustainability analytics
TXT-02964,nylon,Nylon,fair,none,none,26.89,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,70,65,75,Medium,Completed,False,94.12,18823.0,201.68,21.51,Synthetic,Educational sustainability analytics
TXT-02965,silk,Silk,good,medium,moderate,1.19,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,1.19,178.5,2.38,0.48,Synthetic,Educational sustainability analytics
TXT-02966,nylon,Nylon,fair,none,severe,2.75,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,52,65,75,Low,Completed,False,9.62,1925.0,20.62,2.2,Synthetic,Educational sustainability analytics
TXT-02967,acrylic,Acrylic,good,hazardous,minor,1.62,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.16,Synthetic,Educational sustainability analytics
TXT-02968,acrylic,Acrylic,excellent,medium,minor,2.83,,,Manual Review,Unknown,21,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-02969,silk,Silk,fair,low,moderate,3.58,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,23.27,6086.0,50.12,3.4,Synthetic,Educational sustainability analytics
TXT-02970,wool,Wool,excellent,none,minor,37.92,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,91,90,95,High,Completed,False,303.36,83424.0,682.56,37.92,Synthetic,Educational sustainability analytics
TXT-02971,wool,Wool,poor,high,moderate,14.61,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,7.3,1168.8,14.61,4.38,Synthetic,Educational sustainability analytics
TXT-02972,denim,Denim,fair,medium,moderate,11.09,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,20,90,50,Low,Manual Review Required,True,11.09,1663.5,22.18,4.44,Synthetic,Educational sustainability analytics
TXT-02973,cotton,Cotton,excellent,low,severe,10.77,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,32.31,6462.0,75.39,8.62,Synthetic,Educational sustainability analytics
TXT-02974,wool,Wool,good,none,moderate,12.79,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,83.13,21743.0,179.06,12.15,Synthetic,Educational sustainability analytics
TXT-02975,wool,Wool,fair,none,minor,13.5,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,72,90,75,Medium,Completed,False,40.5,8100.0,94.5,10.8,Synthetic,Educational sustainability analytics
TXT-02976,wool,Wool,fair,low,severe,6.06,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,48,90,75,Low,Completed,False,18.18,3636.0,42.42,4.85,Synthetic,Educational sustainability analytics
TXT-02977,cotton,Cotton,fair,medium,minor,3.62,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,3.62,543.0,7.24,1.45,Synthetic,Educational sustainability analytics
TXT-02978,rayon,Rayon,good,low,severe,8.15,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,48,65,75,Low,Completed,False,24.45,4890.0,57.05,6.52,Synthetic,Educational sustainability analytics
TXT-02979,wool,Wool,fair,medium,moderate,18.14,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,41,90,75,Low,Completed,False,54.42,10884.0,126.98,14.51,Synthetic,Educational sustainability analytics
TXT-02980,polyester,Polyester,good,low,moderate,2.55,RULE-006,Repairable textile,Repair and Reuse,Repair,60,65,85,Medium,Completed,False,16.57,4335.0,35.7,2.42,Synthetic,Educational sustainability analytics
TXT-02981,acrylic,Acrylic,good,high,none,14.49,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,9,65,50,Low,Manual Review Required,True,7.25,1159.2,14.49,4.35,Synthetic,Educational sustainability analytics
TXT-02982,acrylic,Acrylic,poor,none,minor,8.6,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,37,65,50,Low,Manual Review Required,True,15.48,2580.0,34.4,5.16,Synthetic,Educational sustainability analytics
TXT-02983,silk,Silk,poor,low,none,6.21,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,48,90,75,Low,Manual Review Required,True,18.63,3726.0,43.47,4.97,Synthetic,Educational sustainability analytics
TXT-02984,denim,Denim,poor,low,severe,14.32,RULE-012,Denim mechanical recycling,Mechanical Recycling,Recycling,40,90,75,Low,Completed,False,57.28,12172.0,128.88,12.17,Synthetic,Educational sustainability analytics
TXT-02985,cotton,Cotton,good,medium,severe,7.78,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,39,90,75,Low,Completed,False,23.34,4668.0,54.46,6.22,Synthetic,Educational sustainability analytics
TXT-02986,nylon,Nylon,good,none,moderate,11.79,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,76.63,20043.0,165.06,11.2,Synthetic,Educational sustainability analytics
